"id","title","locationSource","magSource","url","detail","wkb_geometry"
usp000endx,"M 4.6 - 22 km SE of Abapó, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000endx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000endx&format=geojson,POINT Z(-63.259 -19.046 21.6)
usp000epcc,"M 3.5 - 82 km WNW of Curahuara de Carangas, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000epcc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000epcc&format=geojson,POINT Z(-69.159 -17.602 153.3)
usp000eq47,"M 3.9 - 81 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000eq47,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000eq47&format=geojson,POINT Z(-67.276 -21.064 191.5)
usp000eqpu,"M 4.2 - 105 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000eqpu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000eqpu&format=geojson,POINT Z(-67.548 -22.175 143.8)
usp000eqrf,"M 3.9 - 85 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000eqrf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000eqrf&format=geojson,POINT Z(-66.859 -21.422 231.8)
usp000erj2,"M 3.7 - 158 km E of Iquique, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000erj2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000erj2&format=geojson,POINT Z(-68.635 -20.13 106.9)
usp000erkh,"M 4.2 - 80 km NNW of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000erkh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000erkh&format=geojson,POINT Z(-67.338 -19.684 208.1)
usp000erzf,"M 4.2 - 120 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000erzf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000erzf&format=geojson,POINT Z(-67.099 -21.647 183.2)
usp000esje,"M 3.4 - 140 km NE of Calama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000esje,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000esje&format=geojson,POINT Z(-68.092 -21.457 112.6)
usp000esn5,"M 4.2 - 143 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000esn5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000esn5&format=geojson,POINT Z(-67.181 -22.023 168.6)
usp000et1m,"M 4.6 - 81 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000et1m,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000et1m&format=geojson,POINT Z(-67.549 -22.487 153.4)
usp000et49,"M 4.5 - Potosi, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000et49,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000et49&format=geojson,POINT Z(-66.548 -21.486 220.2)
usp000etp3,"M 4.1 - 127 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000etp3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000etp3&format=geojson,POINT Z(-67.431 -22.006 165.7)
usp000eu6r,"M 4.1 - 79 km NNE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000eu6r,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000eu6r&format=geojson,POINT Z(-67.921 -22.242 83.6)
usp000euex,"M 3.8 - 138 km NE of Calama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000euex,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000euex&format=geojson,POINT Z(-68.084 -21.485 125.7)
usp000eugb,"M 4.0 - 11 km N of Poopó, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000eugb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000eugb&format=geojson,POINT Z(-66.965 -18.279 266.9)
usp000euk3,"M 3.8 - 21 km SE of Totora, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000euk3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000euk3&format=geojson,POINT Z(-65.057 -17.87 38.4)
usp000eus1,"M 4.7 - 118 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000eus1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000eus1&format=geojson,POINT Z(-67.238 -22.316 180.2)
usp000euz1,"M 4.6 - 80 km ESE of Palca, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000euz1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000euz1&format=geojson,POINT Z(-69.219 -17.94 139.7)
usp000ev3z,"M 4.2 - 161 km WSW of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ev3z,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000ev3z&format=geojson,POINT Z(-68.263 -21.057 109.3)
usp000ev47,"M 4.5 - 76 km W of Curahuara de Carangas, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ev47,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000ev47&format=geojson,POINT Z(-69.151 -17.941 137.1)
usp000ev6a,"M 4.0 - 50 km SW of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ev6a,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000ev6a&format=geojson,POINT Z(-67.326 -20.559 177.7)
usp000evcb,"M 5.9 - 162 km WSW of Colchani, Bolivia",us,gcmt,https://earthquake.usgs.gov/earthquakes/eventpage/usp000evcb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000evcb&format=geojson,POINT Z(-68.276 -21.042 140.7)
usp000evej,"M 4.7 - 82 km SSW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000evej,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000evej&format=geojson,POINT Z(-66.617 -21.58 197.9)
usp000evf3,"M 4.1 - 167 km WNW of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000evf3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000evf3&format=geojson,POINT Z(-68.501 -20.007 120.6)
usp000evvv,"M 5.8 - 25 km N of Villazón, Bolivia",us,gcmt,https://earthquake.usgs.gov/earthquakes/eventpage/usp000evvv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000evvv&format=geojson,POINT Z(-65.595 -21.855 261.6)
usp000ewpa,"M 4.2 - 83 km SSW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ewpa,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000ewpa&format=geojson,POINT Z(-66.559 -21.615 215.1)
usp000ewq1,"M 3.4 - 79 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ewq1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000ewq1&format=geojson,POINT Z(-66.783 -21.422 224.6)
usp000exc1,"M 4.2 - 153 km E of Iquique, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000exc1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000exc1&format=geojson,POINT Z(-68.679 -20.19 122.3)
usp000ey72,"M 4.3 - 93 km SSW of Curahuara de Carangas, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ey72,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000ey72&format=geojson,POINT Z(-68.845 -18.616 139.7)
usp000eyjk,"M 4.1 - 57 km E of Chuquitira, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000eyjk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000eyjk&format=geojson,POINT Z(-69.509 -17.314 144.7)
usp000eyyh,"M 4.0 - 102 km N of San Pedro de Atacama, Chile",guc,guc,https://earthquake.usgs.gov/earthquakes/eventpage/usp000eyyh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000eyyh&format=geojson,POINT Z(-68.044 -21.994 160)
usp000ez4m,"M 3.6 - 95 km SW of Curahuara de Carangas, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ez4m,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000ez4m&format=geojson,POINT Z(-68.97 -18.56 129.7)
usp000f0xw,"M 3.5 - 141 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f0xw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f0xw&format=geojson,POINT Z(-67.185 -21.845 181.5)
usp000f1fm,"M 4.3 - 87 km ENE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f1fm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f1fm&format=geojson,POINT Z(-67.404 -22.625 158.9)
usp000f29b,"M 4.7 - 48 km NE of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f29b,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f29b&format=geojson,POINT Z(-66.666 -19.937 254.9)
usp000f322,"M 4.1 - 102 km WSW of Challapata, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f322,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f322&format=geojson,POINT Z(-67.706 -19.165 202.2)
usp000f33g,"M 4.3 - 80 km SSW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f33g,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f33g&format=geojson,POINT Z(-66.583 -21.578 201.4)
usp000f48u,"M 5.1 - 73 km S of Desaguadero, Peru",us,gcmt,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f48u,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f48u&format=geojson,POINT Z(-69.103 -17.23 172.9)
usp000f4nv,"M 4.0 - 15 km E of Oruro, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f4nv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f4nv&format=geojson,POINT Z(-67.002 -17.97 273.7)
usp000f5hf,"M 5.0 - 141 km NE of Calama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f5hf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f5hf&format=geojson,POINT Z(-68.027 -21.492 126.3)
usp000f5qy,"M 4.1 - 159 km E of Iquique, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f5qy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f5qy&format=geojson,POINT Z(-68.651 -20.483 101.2)
usp000f695,"M 4.6 - 158 km E of Iquique, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f695,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f695&format=geojson,POINT Z(-68.639 -20.092 126.9)
usp000f7re,"M 4.0 - 76 km WNW of Curahuara de Carangas, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f7re,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f7re&format=geojson,POINT Z(-69.094 -17.585 172)
usp000f8m6,"M 4.5 - 124 km NE of Calama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f8m6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f8m6&format=geojson,POINT Z(-68.112 -21.629 122.3)
usp000fadv,"M 4.1 - 88 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fadv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fadv&format=geojson,POINT Z(-67.501 -20.939 173)
usp000fah7,"M 4.0 - 61 km SW of Poopó, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fah7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fah7&format=geojson,POINT Z(-67.447 -18.697 217.5)
usp000fb05,"M 4.6 - 143 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fb05,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fb05&format=geojson,POINT Z(-67.876 -21.303 140.6)
usp000fbh5,"M 3.9 - 48 km E of Chuquitira, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fbh5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fbh5&format=geojson,POINT Z(-69.591 -17.255 151.9)
usp000fbmj,"M 4.6 - 56 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fbmj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fbmj&format=geojson,POINT Z(-66.597 -21.307 221)
usp000fcnu,"M 4.8 - 74 km E of Palca, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fcnu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fcnu&format=geojson,POINT Z(-69.259 -17.726 123.3)
usp000fdfb,"M 4.1 - 12 km NNE of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fdfb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fdfb&format=geojson,POINT Z(-66.8 -20.346 231.6)
usp000fe7v,"M 4.6 - 70 km SW of Curahuara de Carangas, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fe7v,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fe7v&format=geojson,POINT Z(-68.967 -18.248 136)
usp000ff2a,"M 4.2 - 146 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ff2a,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000ff2a&format=geojson,POINT Z(-67.171 -21.996 177.4)
usp000ffje,"M 3.7 - 163 km E of Iquique, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ffje,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000ffje&format=geojson,POINT Z(-68.595 -20.416 130.2)
usp000fhmu,"M 4.1 - 146 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fhmu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fhmu&format=geojson,POINT Z(-67.122 -21.949 180.5)
usp000fjbn,"M 4.7 - 92 km ENE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fjbn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fjbn&format=geojson,POINT Z(-67.399 -22.529 148.6)
usp000fjgp,"M 3.5 - 143 km NE of Calama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fjgp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fjgp&format=geojson,POINT Z(-68.014 -21.477 114.4)
usp000fjm7,"M 4.3 - 66 km WSW of Tupiza, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fjm7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fjm7&format=geojson,POINT Z(-66.264 -21.764 251.9)
usp000fjq8,"M 3.8 - 87 km SSW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fjq8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fjq8&format=geojson,POINT Z(-66.621 -21.629 231.2)
usp000fjwa,"M 4.4 - 101 km NNE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fjwa,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fjwa&format=geojson,POINT Z(-67.979 -22.019 95.6)
usp000fjyx,"M 4.5 - 58 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fjyx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fjyx&format=geojson,POINT Z(-67.186 -20.865 187.2)
usp000fk6a,"M 3.5 - 9 km E of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fk6a,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fk6a&format=geojson,POINT Z(-66.734 -20.471 219.7)
usp000fkau,"M 5.4 - 74 km W of Potosí, Bolivia",us,gcmt,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fkau,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fkau&format=geojson,POINT Z(-66.451 -19.715 221.9)
usp000fkaw,"M 4.3 - 69 km NNE of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fkaw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fkaw&format=geojson,POINT Z(-66.605 -19.758 249.3)
usp000fkjy,"M 4.0 - 132 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fkjy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fkjy&format=geojson,POINT Z(-67.859 -21.159 145.5)
usp000fkkc,"M 4.2 - 66 km W of Challapata, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fkkc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fkkc&format=geojson,POINT Z(-67.394 -19.017 231.8)
usp000fkp6,"M 4.0 - 65 km SSE of Mazo Cruz, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fkp6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fkp6&format=geojson,POINT Z(-69.386 -17.24 170.5)
usp000fkv0,"M 4.4 - 72 km SSW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fkv0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fkv0&format=geojson,POINT Z(-66.608 -21.48 221.1)
usp000fkym,"M 5.5 - 165 km WSW of Colchani, Bolivia",us,gcmt,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fkym,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fkym&format=geojson,POINT Z(-68.36 -20.948 134.2)
usp000fm2h,"M 4.0 - 160 km E of Iquique, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fm2h,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fm2h&format=geojson,POINT Z(-68.62 -20.071 120.8)
usp000fmbj,"M 4.9 - 70 km SW of Curahuara de Carangas, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fmbj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fmbj&format=geojson,POINT Z(-68.983 -18.227 140.6)
usp000fmd9,"M 4.8 - 167 km E of Iquique, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fmd9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fmd9&format=geojson,POINT Z(-68.566 -20.447 113.7)
usp000fmsq,"M 3.6 - 22 km SE of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fmsq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fmsq&format=geojson,POINT Z(-66.7 -20.625 225.8)
usp000fmv9,"M 4.5 - 80 km SSW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fmv9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fmv9&format=geojson,POINT Z(-66.642 -21.544 206.9)
usp000fmyj,"M 4.4 - 104 km W of Challapata, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fmyj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fmyj&format=geojson,POINT Z(-67.748 -19.037 230.6)
usp000fp1f,"M 4.7 - 53 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fp1f,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fp1f&format=geojson,POINT Z(-67.161 -20.82 186.3)
usp000fp92,"M 3.9 - 30 km SSE of Tupiza, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fp92,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fp92&format=geojson,POINT Z(-65.588 -21.69 321.1)
usp000fpbx,"M 4.5 - 128 km SSW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fpbx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fpbx&format=geojson,POINT Z(-67.504 -21.431 226.4)
usp000frnf,"M 3.9 - 49 km S of Desaguadero, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000frnf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000frnf&format=geojson,POINT Z(-69.076 -17.008 187)
usp000fs53,"M 4.4 - 12 km E of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fs53,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fs53&format=geojson,POINT Z(-66.705 -20.446 232.9)
usp000fsea,"M 3.8 - 109 km ENE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fsea,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fsea&format=geojson,POINT Z(-67.234 -22.499 161.5)
usp000fsgd,"M 3.9 - 86 km WSW of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fsgd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fsgd&format=geojson,POINT Z(-67.628 -20.734 164.2)
usp000fskd,"M 3.6 - 162 km E of Iquique, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fskd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fskd&format=geojson,POINT Z(-68.622 -20.481 116.8)
usp000fsnc,"M 5.1 - 36 km E of Padilla, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fsnc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fsnc&format=geojson,POINT Z(-63.957 -19.283 29.3)
usp000fv61,"M 3.4 - 117 km W of Colchani, Bolivia",guc,guc,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fv61,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fv61&format=geojson,POINT Z(-68.054 -20.252 154.4)
usp000fvws,"M 3.9 - 75 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fvws,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fvws&format=geojson,POINT Z(-66.792 -21.36 209.7)
usp000fvy6,"M 4.1 - 166 km E of Iquique, Chile",guc,guc,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fvy6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fvy6&format=geojson,POINT Z(-68.562 -20.341 154.6)
usp000fx3v,"M 3.8 - 133 km ENE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fx3v,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fx3v&format=geojson,POINT Z(-67.083 -22.297 166.7)
usp000fxd9,"M 4.2 - Potosi, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fxd9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fxd9&format=geojson,POINT Z(-67.747 -21.175 151.8)
usp000fxr2,"M 3.9 - 128 km W of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fxr2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fxr2&format=geojson,POINT Z(-68.157 -20.19 141.3)
usp000fy8r,"M 3.8 - 89 km E of San Pedro de Atacama, Chile",guc,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fy8r,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fy8r&format=geojson,POINT Z(-67.342 -22.788 216.3)
usp000fykr,"M 4.3 - 166 km W of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fykr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fykr&format=geojson,POINT Z(-68.499 -20.033 125.2)
usp000fz0u,"M 3.6 - 13 km SSW of Atocha, Bolivia",us,guc,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fz0u,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fz0u&format=geojson,POINT Z(-66.248 -21.05 223.4)
usp000fz38,"M 3.6 - 90 km WSW of Poopó, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fz38,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fz38&format=geojson,POINT Z(-67.782 -18.641 197.7)
usp000fzmd,"M 3.8 - 81 km SW of Challapata, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000fzmd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000fzmd&format=geojson,POINT Z(-67.238 -19.492 281.5)
usp000g08s,"M 4.2 - 67 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000g08s,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000g08s&format=geojson,POINT Z(-66.662 -21.386 217.4)
usp000g0zj,"M 3.5 - 116 km NNE of San Pedro de Atacama, Chile",guc,guc,https://earthquake.usgs.gov/earthquakes/eventpage/usp000g0zj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000g0zj&format=geojson,POINT Z(-67.593 -22.024 185.3)
usp000g12h,"M 3.7 - 10 km S of Tarata, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000g12h,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000g12h&format=geojson,POINT Z(-66.017 -17.708 35)
usp000g1bg,"M 4.4 - 87 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000g1bg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000g1bg&format=geojson,POINT Z(-67.37 -21.064 168.1)
usp000g1wu,"M 4.2 - 91 km NE of San Pedro de Atacama, Chile",guc,guc,https://earthquake.usgs.gov/earthquakes/eventpage/usp000g1wu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000g1wu&format=geojson,POINT Z(-67.671 -22.242 202)
usp000g2h3,"M 4.6 - 8 km E of Tiahuanaco, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000g2h3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000g2h3&format=geojson,POINT Z(-68.596 -16.542 234.3)
usp000g302,"M 3.6 - 138 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000g302,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000g302&format=geojson,POINT Z(-67.129 -22.162 156.5)
